Mass,Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
1.7320508075688774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.464101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.784609690826525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.516660498395403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.24871130596428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.98076211353316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.71281292110204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.444863728670914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.176914536239792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.90896534380867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.1051177665153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.56921938165305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.30127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.033320996790806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.76537180435969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.49742261192856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.22947341949744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.96152422706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.693575034635195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.42562584220408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.15767664977295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.88972745734183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.353829072479584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.08587988004847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.81793068761733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.54998149518622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2820323027551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.01408311032397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.74613391789285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.47818472546173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.2102355330306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.94228634059948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.67433714816836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.40638795573723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.1384387633061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.870489570875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.60254037844386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.33459118601274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.06664199358161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.7986928011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.53074360871938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.26279441628824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.99484522385713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.72689603142601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.45894683899488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.19099764656376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.3153532995459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.04740410711477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.77945491468365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.51150572225254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.2435565298214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.97560733739029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.70765814495917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.43970895252804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
