Temp,m2.0,m28.0,m29.0,m44.0,m45.0
176.8481,1.2645183499364883,3.7850129664680288,0.04349117964637108,0.8888665072588869,0.010575192062363976
176.8945,1.264553503674089,3.7845700752745253,0.043486855968469774,0.8882213308429038,0.010567516146512258
176.8788,1.2645416089827026,3.7847199328550856,0.04348831893707,0.8884396340698619,0.01057011338528103
176.7941,1.2644774382591082,3.7855284001846083,0.04349621151289417,0.8896173591223235,0.010584125240294949
176.7974,1.2644799384171703,3.7854969014574835,0.04349590400993998,0.8895714737306679,0.010583579323865819
176.8505,1.2645201682332607,3.784990058302847,0.04349095600785894,0.8888331360649568,0.010574795032233715
176.9009,1.2645583524654822,3.7845089868340396,0.04348625959910406,0.8881323409924191,0.010566457399498177
176.9665,1.2646080525772625,3.783882830319086,0.043480146813105656,0.8872201950249913,0.010555605242604328
176.9055,1.264561837534296,3.784465079517444,0.04348583095862248,0.8880683795373889,0.010565696425081874
176.8099,1.2644894087128602,3.785377588097166,0.043494739226022615,0.8893976654289479,0.010581511458604037
176.8533,1.2645222895794952,3.784963332110136,0.04349069509626145,0.888794203005371,0.01057433183041507
176.9335,1.2645830509966411,3.784197817590329,0.04348322184264755,0.8876790489415322,0.010561064406895434
176.881,1.264543275754744,3.784698933703669,0.04348811393510054,0.8884090438087602,0.010569749440994968
176.8105,1.2644898632870534,3.7853718610558698,0.043494683316394576,0.8893893226304641,0.010581412201071456
176.8207,1.2644975910483363,3.7852745013538502,0.043493732852718,0.8892474950562621,0.010579724823017861
176.7429,1.2644386479279628,3.7860171077084757,0.04350098246781977,0.8903292779261687,0.010592595216407208
176.7739,1.2644621342612734,3.785721210574883,0.04349809380370465,0.8898982333379011,0.010587466910557964
176.8874,1.2645481245461372,3.784637845263187,0.04348751756573486,0.8883200539582795,0.010568690693980934
176.8942,1.2645532763869924,3.784572938795172,0.04348688392328379,0.8882255022421435,0.010567565775278521
