Temp,m2.0,m28.0,m29.0,m44.0,m45.0
176.9497,1.2643961769851135,3.7840431874753553,0.04454777027014698,0.8871353978302774,0.010554596377253766
176.8147,1.2642938397024022,3.7853317717668022,0.04456260451907456,0.8890133944374612,0.010576939636507264
176.8542,1.2643237828332696,3.7849547415481934,0.044558264127721674,0.888463906541288,0.010570402164355348
176.9009,1.264359183952548,3.78450898683404,0.04455313257642597,0.8878142588260594,0.010562673051709845
176.9337,1.2643840481219775,3.784195908576564,0.04454952840335322,0.887357975205945,0.010557244467239383
176.8691,1.264335077837065,3.7848125200226925,0.04455662686617337,0.8882566313601947,0.01056793613055621
176.9353,1.264385261008291,3.784180636466442,0.04454935259003258,0.8873357174683772,0.01055697965824081
176.9734,1.264414142863634,3.783816969344191,0.04454516603533525,0.8868057050925756,0.010550673893962642
176.9555,1.2644005736980002,3.7839878260761686,0.04454713294685973,0.8870547135316016,0.010553636444634026
176.8202,1.264298008999105,3.785279273888263,0.04456200016078493,0.8889368834645766,0.010576029355574721
176.9251,1.2643775288580414,3.7842779961684645,0.04455047339995158,0.8874776105453683,0.010558667815606675
176.8746,1.2643392471337682,3.784760022144152,0.04455602250788372,0.8881801203873118,0.010567025849623686
177.0054,1.2644384005899063,3.7835115271417727,0.044541649768922775,0.8863605503412411,0.010545377713991418
177.0023,1.2644360506226737,3.7835411168551336,0.04454199040723151,0.8864036747077773,0.010545890781426138
177.0163,1.2644466633779177,3.7834074858915754,0.04454045204067604,0.8862089195040712,0.01054357370268876
177.1247,1.264541619782554,3.782493334788063,0.04452991537167392,0.8849372590468991,0.010528444261470215
177.248,1.2647251128253676,3.7821652740437455,0.04452604777246694,0.8848861405241959,0.01052783608443675
177.2921,1.2647907417238922,3.782047938449061,0.04452466447056077,0.8848678572569466,0.010527618561264135
177.5623,1.2651928489434234,3.7813290251229073,0.044516189001738954,0.8847558359687456,0.010526285800238578
177.7207,1.2647846234779907,3.7781584414352034,0.04447980165185181,0.8796064556925862,0.010465021611546773
177.9972,1.2648931750690715,3.7761295080487502,0.04445634843756568,0.8771003243374381,0.010435205187823109
178.29,1.2658418613988236,3.7770709811187593,0.044466424062355854,0.8820531740215225,0.010494131175288576
178.6543,1.266655293069989,3.768430507368726,0.044367478404651134,0.8670006116574701,0.010315044960732623
179.0592,1.2668999411339943,3.7657549909615358,0.04433509425982942,0.8705357199764051,0.010357103525352507
179.3064,1.267203763801607,3.76359266355611,0.04430992281249063,0.8686924680261119,0.010335173636854636
179.7101,1.265716985707505,3.752290682276298,0.044180261644779006,0.8501182792457708,0.010114189257141134
180.1774,1.2658005556389766,3.7612275108564703,0.04428121053187508,0.872215369830781,0.010377086975805966
180.5681,1.26595115401865,3.7585355952239796,0.04424971090851504,0.8706873309015484,0.010358907299754005
180.8962,1.2668813422949665,3.7436775989085356,0.04408060917295695,0.839904606082644,0.009992673197665152
181.384,1.268390407385311,3.752521466781668,0.04417974624021369,0.8653483062999057,0.010295386838439545
181.8506,1.2661951436569143,3.74253938227212,0.04406577647653317,0.846365791129387,0.010069544440154078
182.297,1.2663391635711996,3.738760839869599,0.04402188118203356,0.8427205808094329,0.010026175949017986
182.8438,1.262881587483412,3.750157198422382,0.04415121755604028,0.8680583004739255,0.010327628697755995
183.2631,1.264187160861997,3.740133107856409,0.044035700541706295,0.8540085732308281,0.01016047360438008
183.6243,1.264798550249529,3.7483999119645106,0.04413000849272184,0.8700940944026695,0.01035184933338581
184.0933,1.2663108941207764,3.741366113291837,0.04404822413280422,0.8636502073417227,0.010275183891791164
184.5898,1.267562550975147,3.727979507899029,0.04389509595720285,0.8395434188000124,0.009988376011470016
185.0357,1.265712783774035,3.740602871497932,0.044038126655524173,0.8686930554486543,0.010335180625650094
185.4777,1.2683061051794113,3.7338649597893383,0.04396293564164211,0.8477168917449904,0.01008561901196987
185.9069,1.2670240891079725,3.7397362900534237,0.04402940188940125,0.861554870561053,0.010250254851592257
186.4914,1.2670485540954939,3.756120259728792,0.04421808649938511,0.885097325780496,0.01053034863792805
187.0203,1.264175310916813,3.7579405366630225,0.044241241517346916,0.877421592131417,0.010439027436267654
187.6229,1.2672214288714765,3.764762025867694,0.044319310314253936,0.8895255592081389,0.01058303306085531
188.1595,1.2693338584927054,3.769932339249301,0.044379671291964,0.8931166904280653,0.010625758151812992
188.6697,1.2697943431100318,3.7758423595158113,0.04444742838278166,0.903041663729832,0.010743839436261081
189.3571,1.2652420590361122,3.7728488335579646,0.04441331223397206,0.8970568360457142,0.010672635603398848
189.9038,1.266132274792585,3.7734890593200388,0.04442051289542546,0.898786426258341,0.010693213213803048
190.5653,1.266642203547465,3.781127604782685,0.04450975372319033,0.9037895448406936,0.01075273726998818
191.2235,1.2666492118109842,3.792374879526058,0.044638657893590214,0.9228812745797595,0.010979879036659073
191.9041,1.2665318774649204,3.791317194126271,0.04462857070580298,0.9115321056877104,0.01084485354092772
192.46,1.2627835218794394,3.813405419089321,0.044881069589606123,0.9520898489876273,0.011327384856384019
193.0445,1.266389370102519,3.8109250990206145,0.04485415768847504,0.9407672706719903,0.011192675719127547
193.7611,1.2665382755683308,3.808792114526078,0.04483185087747825,0.9271031425296812,0.011030108248883575
194.4817,1.2663637308831057,3.822955016120188,0.04499501896577665,0.9471619638052701,0.011268755881347695
195.1538,1.2666534555375033,3.825546512639668,0.04502684001917046,0.9416068995102809,0.011202665111408064
195.7753,1.2676387131999838,3.8309828800345764,0.04509053597868113,0.9443080024074958,0.011234801187731092
196.417,1.2669826793340424,3.834830778142368,0.045135903310516194,0.9448916545967696,0.011241745125823916
197.0638,1.2665168633873114,3.8396366772037855,0.04519169393176036,0.9497132678070641,0.011299109741694683
197.6513,1.26823644212558,3.827337514883364,0.04505186110948259,0.923544906850241,0.010987774529021324
198.3369,1.2645137599217031,3.832383256631067,0.04510622136020007,0.9483951528624416,0.011283427613292025
199.1706,1.2704019684657528,3.80124633965193,0.044749302941002406,0.8958259785515764,0.010657991610970731
199.7659,1.2745490497733656,3.811621209543186,0.04486523864018144,0.9273806978609628,0.01103341043308364
