Mass,Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138018466885719,0.0
2.0,0.0,0.0,0.0,0.0,0.15584514274110817,0.0,0.0,100.0,0.0
12.0,0.0,0.0,6.132114125842048,97.17806829832053,0.6523525665489003,0.2727274627199628,0.24288309866767113,0.0,0.0
13.0,0.0,0.0,0.0,0.0,1.1538103156264727,1.8624868432810446,0.4773169176435783,0.0,0.0
14.0,0.0,0.0,0.0,0.0,2.645590997057731,1.9092285360332901,1.96305744301651,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.3714259376279236,8.59222336739209,5.1559544500975285,0.0,0.0
16.0,0.0,0.0,2.0686537171634742,100.0,0.0,0.0,0.45305799223532417,0.0,0.9314748191089496
17.0,0.0,0.0,0.0,0.0,0.0,0.8750968451907074,0.5030632213512473,0.0,21.587715476745302
18.0,0.0,0.0,0.0,0.0,0.0,0.6759318229139903,0.5350800929982275,0.0,100.0
19.0,0.0,0.0,0.0,0.0,0.0,3.371170993301274,0.5579679745739894,0.0,0.4916429435348536
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900659055998289
22.0,0.0,0.0,0.0,17.86763014325788,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,2.448470901835492,0.6787087553637104,0.2201960508040589,0.0,0.0
25.0,0.0,6.203806169123812,0.0,0.0,8.182601487215093,2.6937791001083835,1.4591935314726072,0.0,0.0
26.0,10.701070107010702,21.98502757380998,0.0,0.0,54.61005634242505,10.617674226490585,7.729606121854748,0.0,0.0
27.0,7.740774077407742,58.92724675382846,0.0,0.0,63.32545620828447,23.784859078083752,28.636285816946817,0.0,0.0
28.0,61.03610361036104,0.0,100.0,83.89772318853045,100.0,3.6061935501636495,9.750210704393211,0.0,0.0
29.0,100.0,45.50292126155967,1.182246586499812,0.8424896193067475,2.2659726232095028,30.73673009667451,49.336010346197014,0.0,0.0
30.0,0.0,2.2993596345943454,0.0,0.0,0.09707984139377554,8.2389447928761,2.48996451329708,0.0,0.0
