Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
0.0,0.0,0.0,0.0,0.15584514274110817,0.0,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6759318229139903,0.5350800929982275,0.0,100.0
7.740774077407742,58.92724675382846,0.0,0.0,63.32545620828447,23.784859078083752,28.636285816946817,0.0,0.0
61.03610361036104,0.0,100.0,83.89772318853045,100.0,3.6061935501636495,9.750210704393211,0.0,0.0
0.0,2.2663906569606986,0.0,0.0,0.0,100.0,19.12609467560113,0.0,0.0
0.0,99.14379264427937,0.0,0.0,0.0,0.0,31.14589554200102,0.0,0.0
5.4605460546054605,100.0,0.0,0.0,0.0,1.2092125754324818,18.160680454167498,0.0,0.0
99.9899989999,0.0,0.0,28.49329164849767,0.0,0.6087061052436824,6.0968108853447545,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,52.81311968231699,0.0,0.0
0.0,77.12648372941881,0.0,0.0,0.0,0.0,100.0,0.0,0.0
