Temp,m2.0,m18.0,m26.0,m27.0,m28.0,m29.0,m31.0,m41.0,m44.0,m45.0
176.8481,0.0,0.0,0.005542399889708856,0.012415638069042893,0.001882424183332851,0.016044497680366906,0.0521997545929676,0.0006312059968830587,0.0,0.022843766150003397
176.8945,0.0,0.0,0.005547597447176822,0.012427281218878606,0.0018841894850192432,0.01605954390590058,0.05224870653250817,0.0006317979298919012,0.0,0.022865188600514393
176.8788,0.0,0.0,0.005545838790878397,0.012423341618610924,0.001883592173888288,0.01605445283389889,0.05223214305296537,0.0006315976422143405,0.0,0.02285794005583719
176.7941,0.0,0.0,0.005536351008172864,0.012402087851561683,0.0018803697374047237,0.0160269869868579,0.0521427846633299,0.0006305171093296645,0.0,0.022818834849839757
176.7974,0.0,0.0,0.00553672066204451,0.012402915920407761,0.0018804952868781098,0.01602805708479457,0.05214626615903,0.0006305592080134832,0.0,0.022820358429294207
176.8505,0.0,0.0,0.005542668728888236,0.012416240300930952,0.0018825154920407688,0.01604527593341176,0.052202286589840406,0.0006312366141076541,0.0,0.022844874207788458
176.9009,0.0,0.0,0.005548314351655162,0.012428887170580084,0.0018844329749070213,0.016061619247353498,0.052255458524168935,0.0006318795758241554,0.0,0.02286814342127453
176.9665,0.0,0.0,0.005555662622558146,0.012445348175520224,0.001886928746256747,0.016082891497245923,0.052324666438691776,0.0006327164466297603,0.0,0.02289843033406592
176.9055,0.0,0.0,0.005548829626748969,0.01243004144836552,0.0018846079832638616,0.016063110899022782,0.052260311518175104,0.000631938258837963,0.0,0.022870267198695872
176.8099,0.0,0.0,0.005538120866103768,0.01240605254482471,0.0018809708530651767,0.016032110486069805,0.05215945364274244,0.0006307186727249172,0.0,0.02282612956359135
176.8533,0.0,0.0,0.0055429823745975085,0.012416942904800346,0.0018826220188666713,0.016046183895297408,0.052205240586191984,0.0006312723342030153,0.0,0.022846166941871013
176.9335,0.0,0.0,0.005551966083841707,0.012437067487059486,0.0018856732515228915,0.016072190517879312,0.05228985148169097,0.0006322954597915751,0.0,0.02288319453952148
176.881,0.0,0.0,0.005546085226792824,0.012423893664508303,0.0018836758735372113,0.016055166232523326,0.05223446405009874,0.0006316257080035527,0.0,0.02285895577547348
176.8105,0.0,0.0,0.005538188075898611,0.012406203102796718,0.0018809936802421552,0.016032305049331008,0.05216008664196062,0.0006307263270310658,0.0,0.022826406578037608
176.8207,0.0,0.0,0.005539330642410964,0.012408762588320948,0.0018813817422508015,0.016035612624771597,0.052170847628669956,0.0006308564502355958,0.0,0.02283111582362407
176.7429,0.0,0.0,0.005530615772346146,0.012389240237949871,0.0018784218183024992,0.01601038425523455,0.05208876873004379,0.0006298639418716317,0.0,0.022795196283758676
176.7739,0.0,0.0,0.005534088278413104,0.012397019066503897,0.001879601222446424,0.016020436690397124,0.05212147368965061,0.0006302594143559874,0.0,0.022809508696815577
176.8874,0.0,0.0,0.005546802131271166,0.012425499616209786,0.0018839193634249901,0.016057241573976252,0.052241216041759526,0.0006317073539358071,0.0,0.022861910596233628
176.8942,0.0,0.0,0.005547563842279403,0.012427205939892605,0.0018841780714307546,0.01605944662426998,0.0522483900328991,0.0006317941027388272,0.0,0.022865050093291272
176.8326,0.0,0.0,0.0055406636366753794,0.012411748654765884,0.0018818344812608894,0.016039471462785625,0.05218340211316421,0.000631008260640881,0.0,0.022836609943474955
176.8189,0.0,0.0,0.005539129013026434,0.012408310914404915,0.001881313260719865,0.016035028934987976,0.0521689486310154,0.0006308334873171497,0.0,0.022830284780285297
176.8509,0.0,0.0,0.005542713535418129,0.012416340672912288,0.001882530710158754,0.01604540564225256,0.052202708589319184,0.0006312417169784198,0.0,0.022845058884085955
176.8443,0.0,0.0,0.005541974227674846,0.01241468453522015,0.0018822796112119842,0.016043265446379247,0.052195745597919056,0.0006311575196107831,0.0,0.022842011725177084
176.9281,0.0,0.0,0.005551361195688108,0.012435712465311366,0.0018854678069300788,0.01607043944852841,0.052284154488727204,0.0006322265710362357,0.0,0.022880701409505114
176.9268,0.0,0.0,0.00555121557446594,0.012435386256371991,0.0018854183480466222,0.01607001789479577,0.052282782990421064,0.000632209986706246,0.0,0.02288010121153819
176.8664,0.0,0.0,0.00554444978845161,0.012420230087189307,0.001883120412230717,0.01605043185983385,0.05221906106912261,0.0006314394532205979,0.0,0.022852215090614417
176.914,0.0,0.0,0.005549781765509263,0.012432174352969042,0.0018849313682710667,0.01606586721188994,0.05226927900709955,0.000632046694841738,0.0,0.022874191570017927
