Temp,m41.0
176.8481,0.02075944996755317
176.8945,0.02100777893559575
176.8788,0.020923753832185005
176.7941,0.020470446427158357
176.7974,0.020488107754627054
176.8505,0.020772294569348586
176.9009,0.021042031207050206
176.9665,0.021393116989455348
176.9055,0.02106665002715765
176.8099,0.02055500672231093
176.8533,0.020787279938109658
176.9335,0.02121650371476987
176.881,0.020935528050497223
176.8105,0.020558217872759785
176.8207,0.020612807430389807
176.7429,0.02019642825552504
176.7739,0.020362337695381344
176.8874,0.02096978032195146
176.8942,0.021006173360371545
176.8326,0.020676495247625198
176.8189,0.020603173979043397
176.8509,0.020774435336314213
176.8443,0.020739112681377164
176.9281,0.02118760336073031
176.9268,0.021180645868091208
176.8664,0.02085739005624236
176.914,0.021112141325182715
176.883,0.020946231885326832
176.9234,0.021162449348881056
176.8343,0.020685593507230156
176.8869,0.020967104363243998
176.8666,0.02085846043972539
176.8004,0.02050416350687117
176.889,0.020978343389815014
177.0114,0.021633418081376247
176.8458,0.020747140557499304
176.9231,0.021160843773656814
176.9848,0.02149105707814477
177.0193,0.021675698228952225
177.032,0.021743667580119273
176.9611,0.021364216635415822
176.8494,0.020766407460192263
176.9185,0.021136224953548957
176.8734,0.020894853478145473
176.9646,0.021382948346367368
176.9394,0.02124808002751663
176.8496,0.0207674778436753
176.9133,0.021108394982992433
176.7969,0.020485431795919624
176.792,0.02045920740058752
176.7845,0.020419068019977164
176.8007,0.020505769082095594
176.9141,0.021112676516924334
176.8142,0.020578019967194366
176.7997,0.020500417164680915
176.7839,0.02041585686952834
176.8388,0.020709677135596214
176.9101,0.021091268847265542
177.0272,0.021717978376528606
177.0201,0.021679979762884088
176.969,0.021406496782992196
177.0026,0.021586321208126535
176.9059,0.021068790794123722
176.8848,0.0209558653366732
176.8855,0.020959611678863472
176.9602,0.021359399909742508
177.023,0.02169550032338678
176.9497,0.02130320477688826
176.8147,0.020580695925901605
176.8542,0.02079209666378275
176.9009,0.021042031207050206
176.9337,0.021217574098252683
176.8691,0.02087184023326223
176.9353,0.02122613716611643
176.9734,0.02143004521961682
176.9555,0.02133424589789345
176.8202,0.020610131471682554
176.9251,0.021171547608486
176.8746,0.020901275779043
177.0054,0.021601306576887823
177.0023,0.021584715632902134
177.0163,0.021659642476708124
177.1247,0.022222472896692817
177.248,0.022760408766756605
177.2921,0.02295280918743668
177.5623,0.024131643510966923
177.7207,0.024983917191316873
177.9972,0.026266070917666282
178.29,0.026995522758639662
178.6543,0.02905657072596719
179.0592,0.03023986011754287
179.3064,0.03126126971803995
179.7101,0.03358246134674045
180.1774,0.03384651855210579
180.5681,0.03532266366626286
180.8962,0.037879301031422945
181.384,0.0377992619443026
181.8506,0.04006548142987062
182.297,0.04174081737766196
182.8438,0.04158610051895169
183.2631,0.04311745789510082
183.6243,0.04266207011083241
184.0933,0.04636817787783876
184.5898,0.048273895130333075
185.0357,0.04697180428290259
185.4777,0.04824487637394559
185.9069,0.047924529576780936
186.4914,0.04687126429922447
187.0203,0.047434346973413644
187.6229,0.04702304725037248
188.1595,0.04713024567372103
188.6697,0.04706030343417419
189.3571,0.047827968875628624
189.9038,0.048000188868350446
190.5653,0.047967077090711754
191.2235,0.04724939632293052
191.9041,0.04811322247624539
192.46,0.04607556611055258
193.0445,0.047120067634058134
193.7611,0.047828305670094794
194.4817,0.04670044867441295
195.1538,0.04701130689295967
195.7753,0.04692115765690053
196.417,0.04709258948398842
197.0638,0.04714792581808692
197.6513,0.049007297541454165
198.3369,0.048463274662049874
199.1706,0.05232645442586675
199.7659,0.05159379401804327
