Temp,m2.0,m18.0,m26.0,m27.0,m28.0,m29.0,m31.0,m39.0,m41.0,m44.0,m45.0,m70.0
176.8481,0.0,0.0,0.008087663111462936,0.021677649401666003,0.0,0.016739223842926594,0.0008337403285452762,0.03647216687846575,0.03678714108640689,0.0,0.0,0.028372628384525957
176.8945,0.0,0.0,0.008098433824937242,0.021706518525822633,0.0,0.01676151623830826,0.0008348506589419525,0.03652073854296526,0.03683613221656648,0.0,0.0,0.028410413520557346
176.8788,0.0,0.0,0.008094789424041845,0.02169675030924378,0.0,0.016753973337284726,0.0008344749652516981,0.036504303734072124,0.03681955547640473,0.0,0.0,0.028397628463753634
176.7941,0.0,0.0,0.00807512822940233,0.02164405171406995,0.0,0.016713280106922086,0.0008324481336870761,0.036415639510298255,0.03673012554699706,0.0,0.0,0.028328654303799796
176.7974,0.0,0.0,0.008075894249972713,0.021646104906089744,0.0,0.016714865557455723,0.0008325271011506341,0.036419093960575216,0.03673360982996106,0.0,0.0,0.028331341608733105
176.8505,0.0,0.0,0.008088220217332307,0.021679142632225857,0.0,0.01674037689786015,0.0008337977594278639,0.03647467920593991,0.036789675110380705,0.0,0.0,0.02837458278811382
176.9009,0.0,0.0,0.008099919440588873,0.021710500473982174,0.0,0.016764591051464356,0.000835003807962184,0.03652743808289624,0.03684288961382988,0.0,0.0,0.028415625263458238
176.9665,0.0,0.0,0.008115147001018052,0.02175131544261737,0.0,0.016796107886314266,0.0008365735854195525,0.03659610836718859,0.036912152935779576,0.0,0.0,0.028469045628192226
176.9055,0.0,0.0,0.008100987226838477,0.02171336249922183,0.0,0.01676680107342029,0.0008351138838204747,0.0365322533772216,0.036847746493112926,0.0,0.0,0.02841937120366823
176.8099,0.0,0.0,0.008078795843042288,0.021653882148588804,0.0,0.01672087105190119,0.000832826220330772,0.03643217899950284,0.036746807871491066,0.0,0.0,0.02834152079408635
176.8533,0.0,0.0,0.008088870174179889,0.021680884734545637,0.0,0.016741722128615927,0.0008338647621242145,0.03647761025465968,0.036792631471683414,0.0,0.0,0.028376862925632938
176.9335,0.0,0.0,0.008107486795314348,0.021730783522419788,0.0,0.01678025338097818,0.000835783910783986,0.03656156386441957,0.036877310106140246,0.0,0.0,0.028442172578859577
176.881,0.0,0.0,0.008095300104422087,0.02169811910392361,0.0,0.016755030304307125,0.0008345276102274022,0.03650660670092337,0.036821878331714006,0.0,0.0,0.028399420000375795
176.8105,0.0,0.0,0.008078935119509629,0.02165425545622876,0.0,0.016721159315634573,0.0008328405780514187,0.036432807081371366,0.03674744137748451,0.0,0.0,0.028342009394983308
176.8207,0.0,0.0,0.008081302819454409,0.021660601686108016,0.0,0.01672605979910209,0.000833084659302412,0.036443484473136334,0.036758210979373034,0.0,0.0,0.028350315610231585
176.7429,0.0,0.0,0.008063243304189314,0.0216121961287937,0.0,0.016688681601673378,0.0008312229415252276,0.03636204319085058,0.03667606636888999,0.0,0.0,0.028286960360592788
176.7739,0.0,0.0,0.008070439255001886,0.02163148369019144,0.0,0.016703575227898188,0.0008319647570919723,0.036394494087391184,0.03670879751188452,0.0,0.0,0.02831220474026892
176.8874,0.0,0.0,0.008096785720073718,0.02170210105208315,0.0,0.016758105117463222,0.0008346807592476336,0.03651330624085435,0.036828635728977405,0.0,0.0,0.028404631743276686
176.8942,0.0,0.0,0.008098364186703573,0.021706331872002656,0.0,0.016761372106441567,0.0008348434800816293,0.036520424502031,0.03683581546356976,0.0,0.0,0.028410169220108875
176.8326,0.0,0.0,0.008084065136056659,0.02166800562096716,0.0,0.016731777029814206,0.0008333694207619048,0.03645594143019549,0.03677077551490966,0.0,0.0,0.028360006194687922
176.8189,0.0,0.0,0.008080884990052398,0.02165948176318817,0.0,0.01672519500790196,0.0008330415861404729,0.03644160022753079,0.036756310461392744,0.0,0.0,0.028348849807540738
176.8509,0.0,0.0,0.008088313068310529,0.021679391503985814,0.0,0.016740569073682394,0.0008338073312416279,0.036475097927185576,0.03679009744770965,0.0,0.0,0.02837490852204511
176.8443,0.0,0.0,0.008086781027169787,0.02167528511994629,0.0,0.016737398172615173,0.0008336493963145144,0.036468189026631764,0.03678312888178177,0.0,0.0,0.028369533912178575
176.9281,0.0,0.0,0.00810623330710829,0.021727423753660186,0.0,0.016777659007377734,0.0008356546912981661,0.03655591112760283,0.036871608552199266,0.0,0.0,0.028437775170786966
176.9268,0.0,0.0,0.008105931541429046,0.02172661492044026,0.0,0.01677703443595539,0.000835623582903431,0.03655455028355432,0.03687023595588011,0.0,0.0,0.028436716535510203
176.8664,0.0,0.0,0.008091911043716813,0.02168903528468468,0.0,0.0167480158867948,0.0008341782390250001,0.036491323375455874,0.03680646301920691,0.0,0.0,0.028387530711883175
176.914,0.0,0.0,0.00810296031012579,0.0217186510241212,0.0,0.01677088480964321,0.0008353172848629689,0.0365411512036924,0.03685672116135334,0.0,0.0,0.028426293049708447
176.883,0.0,0.0,0.008095764359313225,0.021699363462723477,0.0,0.016755991183418414,0.0008345754692962249,0.03650870030715182,0.036823990018358836,0.0,0.0,0.028401048670032337
176.9234,0.0,0.0,0.008105142308114118,0.02172449951048051,0.0,0.016775400941466217,0.0008355422224864331,0.03655099115296599,0.036866646088583935,0.0,0.0,0.02843394779709411
176.8343,0.0,0.0,0.008084459752714122,0.021669063325947036,0.0,0.016732593777058793,0.0008334101009704037,0.036457720995489655,0.03677257044855775,0.0,0.0,0.02836139056389597
