ScaledConcentrations_Means,5157.812309466375,1055.8202333624833,-533.3694686020532,-2418.6450629121623,-448.30768556546485,663.3489165490744,2237.850480116385,273.56125652797607,579.4106885835694
ScaledConcentrations_StdDevs,2.7284841053187847e-12,2.7284841053187847e-12,2.2737367544323206e-13,9.094947017729282e-13,1.1368683772161603e-12,1.0231815394945443e-12,3.183231456205249e-12,3.979039320256561e-13,6.821210263296962e-13
ScaledConcentrations_StdErrs,2.402296303422983e-13,2.402296303422983e-13,2.001913586185819e-14,8.007654344743276e-14,1.0009567930929095e-13,9.008611137836186e-14,2.8026790206601467e-13,3.5033487758251834e-14,6.005740758557457e-14
