Temp,m2.0,m26.0,m27.0,m28.0,m29.0,m44.0,m45.0
188.6697,0.0002130867945313913,0.07466823572754543,0.08658478691297697,0.13672982730387284,0.0030982604544673898,0.0,0.0
189.3571,0.00021179366844658825,0.07421510843010846,0.08605934352850769,0.13590007665392717,0.0030794585318987184,0.0,0.0
189.9038,0.0002120219153043432,0.0742950889385975,0.0861520883913967,0.13604653412686502,0.003082777218140134,0.0,0.0
190.5653,0.00021282886019454895,0.07457785236095564,0.08647997896538853,0.13656432048581893,0.0030945101152807433,0.0,0.0
191.2235,0.0002167390976052045,0.07594804768146614,0.08806884829783738,0.13907337360218797,0.0031513645719994502,0.0,0.0
191.9041,0.00021310215160317222,0.07467361703453042,0.086591027040577,0.13673968136253054,0.0030984837447388482,0.0,0.0
192.46,0.00022094821770799695,0.07742297517630231,0.08977916435938818,0.14177420856486928,0.003212564752851879,0.0,0.0
193.0445,0.00021748224810477462,0.0762084567640889,0.08837081692893467,0.1395502254863719,0.003162169905148317,0.0,0.0
193.7611,0.000216579170743088,0.07589200734041196,0.08800386429304034,0.1389707545155077,0.003149039251589088,0.0,0.0
194.4817,0.00022082740790376325,0.07738064193382918,0.08973007501445916,0.14169668943138278,0.003210808190509326,0.0,0.0
195.1538,0.00022040963067510488,0.0772342476504121,0.08956031718221043,0.1414286174072502,0.003204733751831999,0.0,0.0
195.7753,0.00022084009870010544,0.0773850889450808,0.08973523173897352,0.14170483264080144,0.0032109927134054035,0.0,0.0
196.417,0.00022037457593345668,0.07722196403744346,0.08954607318674102,0.14140612409046688,0.0032042240594316366,0.0,0.0
197.0638,0.00022049391837740217,0.0772637830988096,0.08959456629069622,0.1414827016737309,0.0032059592865039148,0.0,0.0
197.6513,0.00021675397764646918,0.07595326183108639,0.0880748945908749,0.1390829215682028,0.00315158092629542,0.0,0.0
198.3369,0.0002173784063689067,0.07617206934163416,0.08832862231714482,0.13948359412780567,0.0031606600568047333,0.0,0.0
199.1706,0.00020597333590410905,0.07217559226370185,0.08369433421828042,0.1321653869227573,0.0029948314850285927,0.0,0.0
199.7659,0.00020629191467517368,0.07228722618652639,0.08382378416879607,0.1323698070063488,0.0029994635881591173,0.0,0.0
