0,450.1829,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
1,451.0553,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
2,452.0611,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
3,452.866,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
4,453.8276,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
5,454.7148,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
6,455.5357,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
7,456.419,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
8,457.3581,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
9,458.2446,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
10,459.005,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
11,459.986,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
12,460.8908,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
13,461.7132,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
14,462.6143,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
15,463.3707,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
16,464.2265,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
17,465.092,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
18,466.0494,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
19,466.9275,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
20,467.8186,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
21,468.6942,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
22,469.5271,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
23,470.481,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
24,471.4514,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
25,472.2106,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
26,473.1647,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
27,474.0643,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
28,474.964,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
29,475.8244,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
30,476.714,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
31,477.5261,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
32,478.3363,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
33,479.2973,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
34,480.0243,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
35,480.9487,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
36,481.8044,29.0, 39.0, 28.0, 44.0, 26.0, 45.0, 57.0, 2.0, 18.0
37,482.7567,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
38,483.6037,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
39,484.5111,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
40,485.4786,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
41,486.3436,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
42,487.1866,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
43,487.9361,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
44,488.7606,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
45,489.6454,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
46,490.5314,29.0, 70.0, 28.0, 44.0, 26.0, 45.0, 39.0, 2.0, 18.0
