Mass,Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709537142156577,0.0
2.0,0.0,0.0,0.0,0.0,0.04903839534235999,0.0,0.0,31.466104416114636,0.0
12.0,0.0,0.0,1.007006419696711,2.2752711726237553,0.10712834251599342,0.04478688754816435,0.0755226956626356,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.17514883150027713,0.282726189796799,0.13719485725261873,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.3702312616429216,0.2671826788216306,0.5201655296703379,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.04779045492082306,1.105540087295518,1.256134622447837,0.0,0.0
16.0,0.0,0.0,0.2440962789593544,1.6823496160137186,0.0,0.0,0.10122442886326995,0.0,0.10991184044113486
17.0,0.0,0.0,0.0,0.0,0.0,0.09447314319124461,0.102833115124037,0.0,2.3305527229525698
18.0,0.0,0.0,0.0,0.0,0.0,0.06662818585390246,0.09986931399958864,0.0,9.857234649296965
19.0,0.0,0.0,0.0,0.0,0.0,0.30296656296527436,0.09494702668460735,0.0,0.044183867595224524
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023750084134286746
22.0,0.0,0.0,0.0,0.17358855368900794,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.1409208430261012,0.03906283301277971,0.02399650478094739,0.0,0.0
25.0,0.0,0.33168578409798655,0.0,0.0,0.43748184844266425,0.14402259010816398,0.14772014035087572,0.0,0.0
26.0,0.5367036871620193,1.102641627727697,0.0,0.0,2.7389240797425822,0.5325210328927097,0.734045383350987,0.0,0.0
27.0,0.3682566197790215,2.8033822567931446,0.0,0.0,3.0126209880338974,1.131531771684095,2.5795326928991935,0.0,0.0
28.0,2.786120968799857,0.0,4.5647097439013224,0.5460170882384292,4.5647097439013224,0.16461226836826112,0.8427239684978611,0.0,0.0
29.0,4.427579771658719,2.0146781372906104,0.05234491071499137,0.005318312411263831,0.10032774549654838,1.360893244229698,4.136076844865983,0.0,0.0
30.0,0.0,0.09966975174325453,0.0,0.0,0.004208094960621141,0.35713142467042247,0.20436560675401746,0.0,0.0
31.0,0.0,0.09687380159780307,0.0,0.0,0.0,4.274364673198658,1.5479468720916096,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06573426787110642,0.0,0.0
33.0,0.0,0.046382678455048336,0.0,0.0,0.0,0.012689840810947928,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013046958246443651,0.0,0.0
36.0,0.0,0.17521552468899623,0.0,0.0,0.0,0.0,0.05215162388675454,0.0,0.0
37.0,0.0,0.7720818462173203,0.0,0.0,0.0,0.0,0.32201005729987253,0.0,0.0
38.0,0.0,1.2164132191393904,0.0,0.0,0.0,0.0,0.5585750790503491,0.0,0.0
39.0,0.0,3.9751227969458025,0.0,0.0,0.0,0.0,2.3645256055465143,0.0,0.0
40.0,0.0,1.0810210317414561,0.0,0.0,0.0,0.0,0.3199925549570813,0.0,0.0
41.0,0.21387336957838166,3.916702971454649,0.0,0.0,0.0,0.0473612648731673,1.3468242649996702,0.0,0.0
42.0,0.0,1.1534515975308521,0.0,0.0,0.0,0.16084039016660537,0.3445880036345862,0.0,0.0
43.0,0.0,0.15179881872189127,0.0,0.0,0.0,0.3831537507275845,1.7202556574622563,0.0,0.0
44.0,3.8867369759144004,0.0,0.0,3.8871257273622812,0.0,0.023661171620952104,0.4487345301667718,0.0,0.0
45.0,0.0,0.0,0.0,0.04690333243696723,0.0,1.7252467700514367,0.12890562824731228,0.0,0.0
46.0,0.0,0.0,0.0,0.015911475258763227,0.0,0.7375863200410664,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.025662939343793406,0.0,0.0,0.0
48.0,0.0,0.04157938472159825,0.0,0.0,0.0,0.0,0.0210846976762376,0.0,0.0
49.0,0.0,0.1755197157207053,0.0,0.0,0.0,0.0,0.11028901315268516,0.0,0.0
50.0,0.0,0.23357777052004208,0.0,0.0,0.0,0.0,0.3450386893065743,0.0,0.0
51.0,0.0,0.20020538114194608,0.0,0.0,0.0,0.0,0.3299502237904571,0.0,0.0
52.0,0.0,0.10768733460967797,0.0,0.0,0.0,0.0,0.12642871496751498,0.0,0.0
53.0,0.0,0.1741374060944696,0.0,0.0,0.0,0.0,0.8638454957760275,0.0,0.0
54.0,0.0,0.0626117028792213,0.0,0.0,0.0,0.0,0.6301700831986203,0.0,0.0
55.0,0.0,0.33749020496404225,0.0,0.0,0.0,0.0,0.6473541093321301,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03684806445490562,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60612736882139,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29894922779323513,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03354650319105699,0.0,0.0
66.0,0.0,0.13292894997599536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.13921564969602782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.7271918440667116,0.0,0.0,0.0,0.0,0.05130509091848404,0.0,0.0
69.0,0.0,9.851723618113269,0.0,0.0,0.0,0.0,0.3024188976197321,0.0,0.0
70.0,0.0,12.920006221470144,0.0,0.0,0.0,0.0,0.23969525951159318,0.0,0.0
71.0,0.0,1.3071163214896266,0.0,0.0,0.0,0.0,1.253617304600306,0.0,0.0
72.0,0.0,0.16901046346137255,0.0,0.0,0.0,0.0,4.7677707688366615,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21145712243330048,0.0,0.0
