Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8173764450044863,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8540606691106182
0.04830267175693893,0.059989981322870596,0.0,0.0,0.26756744507574326,0.05658023729867152,0.04233621662240537,0.0,0.0
0.03481466320366279,0.16021446500042374,0.0,0.0,0.3091525521081146,0.12629024704468145,0.15628065786152034,0.0,0.0
0.2734420535894558,0.0,0.9603861481955287,0.0940171788462957,0.4862898538533749,0.0,0.053003340653850255,0.0,0.0
0.4461126070046901,0.1227132740252083,0.0,0.0,0.0,0.16188014483279223,0.26706640435793594,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5217433160826612,0.10256578480719986,0.0,0.0
0.0,0.2517222671935427,0.0,0.0,0.0,0.0,0.15873032208704152,0.0,0.0
0.0,0.24978474212567922,0.0,0.0,0.0,0.0,0.0910544114861262,0.0,0.0
0.40196947750836276,0.0,0.0,0.7052971935397947,0.0,0.0,0.02974061696905315,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2056328528274762,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21778930855888998,0.0,0.0
0.0,0.11910403747537904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
