Acetaldehyde,(E) 2-Butenal (Crotonaldehyde,CO,CO2,Ethylene (Ethene),Ethanol,Crotyl Alcohol,H2,H2O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10.827461721213163,23.831813526749247,0.0,0.0,55.02221421144839,10.844458482666473,15.852318349133963,0.0,0.0
7.804007924684536,63.64731526799692,0.0,0.0,63.57372041764409,24.20543649564893,58.51752796733847,0.0,0.0
61.294401748790094,0.0,100.00000000000001,13.330150709155063,100.00000000000001,0.0,19.846502513589282,0.0,0.0
100.00000000000001,48.74947115062223,0.0,0.0,0.0,31.026778847540633,100.00000000000001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,99.99999999999999,38.404600179413066,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,59.43477708049836,0.0,0.0
0.0,99.23029254047923,0.0,0.0,0.0,0.0,34.09429639981616,0.0,0.0
90.10493565902226,0.0,0.0,100.0,0.0,0.0,11.136038260055082,0.0,0.0
0.0,0.0,0.0,0.0,0.0,39.412647270961344,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,81.54874780393484,0.0,0.0
0.0,47.31565419431212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
