Data Point	Time	12	13	14	15	16	17	21	22	24	25	26	27	28	29	30
0	747.187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	747.187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0	747.187	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0	747.187	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1
1	751.547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	751.547	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1	751.547	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
1	751.547	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1
