Temp,Acetaldehyde Concentration Relative to CO,(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO,CO Concentration Relative to CO,CO2 Concentration Relative to CO,Ethylene (Ethene) Concentration Relative to CO,Ethanol Concentration Relative to CO,Crotyl Alcohol Concentration Relative to CO,H2 Concentration Relative to CO,H2O Concentration Relative to CO
176.8481,0.9123169985820463,0.18772412491454002,3.9281537861728006,1.2595675533448385,0.27049170267145484,0.1101926283202718,0.03261870613649676,0.706312352017211,0.2312209482035082
176.8945,0.9232303290960975,0.18797412577805306,3.9277632685585075,1.2586533066349839,0.2704645905316773,0.11029596487657191,0.03252947652304707,0.7063319875717984,0.23138751220566187
176.8788,0.919537672004062,0.18788953496863167,3.9278954049064487,1.258962653043274,0.27047376425138664,0.11026099970558251,0.03255966843966691,0.7063253436449229,0.23133115326527812
176.7941,0.899616139794146,0.18743317563372747,3.9286082678790875,1.2606315473606156,0.2705232555927471,0.11007236594871567,0.03272255094525285,0.7062895002942,0.2310271021665189
176.7974,0.9003923033867469,0.18745095586755503,3.928580493997036,1.2605665255040932,0.2705213273586681,0.11007971531586634,0.032716204873606616,0.7062908967883839,0.23103894831322397
176.8505,0.9128814811948476,0.1877370559936873,3.928133586985854,1.2595202647219146,0.2704903003193977,0.11019797331456323,0.03261409081166313,0.7063133676493448,0.23122956358293
176.9009,0.9247356160635549,0.1880086086557791,3.927709404059984,1.2585272036405222,0.2704608509261909,0.11031021819468231,0.032517168990157455,0.7063346959241553,0.23141048655078658
176.9665,0.9401648074799621,0.18836205815246976,3.9271572929501244,1.2572346479472833,0.2704225199699541,0.1104563147053135,0.03239101677803897,0.7063624565358132,0.23164597358831415
176.9055,0.9258175410714122,0.18803339322414447,3.927670688951671,1.2584365671132505,0.27045816308474674,0.1103204627670741,0.032508322950893107,0.7063366425524118,0.2314269993613448
176.8099,0.9033323169950539,0.18751830523811341,3.92847528989836,1.260320230593035,0.2705140234417024,0.11010755382780064,0.03269216672343162,0.7062961865390809,0.23108382008104544
176.8533,0.9135400442431041,0.1877521422526923,3.928110021267751,1.2594650946618364,0.2704886642419967,0.11020420914123649,0.03260870626602399,0.706314552553501,0.23123961485892192
176.9335,0.9324031715540256,0.1881842558141956,3.927435031770634,1.257884866512479,0.2704418023107439,0.11038282103380698,0.032454477494501,0.7063484915939731,0.2315275121212652
176.881,0.9200551143991169,0.18790138845784998,3.927876888985081,1.2589193051389318,0.2704724787620013,0.11026589928368291,0.03255543772523613,0.7063262746410456,0.23133905069641456
176.8105,0.9034734376482453,0.1875215380079001,3.9284702401016247,1.2603084084373075,0.2705136728536888,0.11010889007637346,0.032691012892223204,0.7062964404471144,0.2310859739259009
176.8207,0.9058724887526332,0.1875764950942758,3.928384393557102,1.2601074317898797,0.27050771285744374,0.11013160630211183,0.032671397761680446,0.7063007568836832,0.2311225892884433
176.7429,0.8875738440545012,0.18715731261191995,3.929039183867274,1.2616403713163178,0.27055317243664007,0.1099583394038328,0.03282101120836974,0.7062678334753449,0.23084330740552178
176.7739,0.8948650778031174,0.187324339050905,3.9287782777025515,1.2610295599368866,0.2705350587225645,0.11002737891342981,0.032761396595935646,0.7062809520570735,0.23095458938971933
176.8874,0.921560401366584,0.18793587133557602,3.9278230244865577,1.2587932021444643,0.27046873915651365,0.11028015260179333,0.03254313019234645,0.7063289829934025,0.23136202504153922
176.8942,0.9231597687694965,0.1879725093931598,3.9277657934568775,1.2586592177128508,0.2704647658256848,0.11029529675228553,0.03253005343865125,0.7063318606177817,0.2313864352832342
176.8326,0.9086713817077468,0.1876406116950477,3.9282842392551616,1.2598729590345503,0.2705007595284927,0.11015810856547333,0.032648513442713745,0.7063057927263467,0.2311653072114095
176.8189,0.90544912679304,0.18756679678491556,3.928399542947312,1.2601428982570713,0.2705087646214868,0.11012759755639336,0.03267485925530559,0.7062999951595829,0.2311161277538771
176.8509,0.9129755616303122,0.18773921117354508,3.928130220454696,1.2595123832847575,0.2704900665940544,0.11019886414694509,0.03261332159085756,0.7063135369213672,0.2312309994795003
176.8443,0.9114232344451264,0.18770365070589032,3.9281857682187975,1.2596424269977984,0.2704939230622121,0.11018416541264384,0.032626013734149965,0.7063107439329992,0.2312073071860904
176.9281,0.9311330856752327,0.18815516088611423,3.9274804799412615,1.2579912659140589,0.27044495760287324,0.11037079479665131,0.03246486197537662,0.706346206421672,0.23150812751756628
176.9268,0.9308273242599684,0.18814815655157613,3.9274914211675256,1.2580168805848073,0.27044571721023775,0.11036789959141012,0.032467361942994856,0.7063456562875995,0.23150346085371287
176.8664,0.9166211785046202,0.1878227243930376,3.9279997673723357,1.2592069775950432,0.2704810097370163,0.11023338390174364,0.03258351428464051,0.7063200962122315,0.23128664047159897
176.914,0.9278167503250632,0.18807919079612415,3.9275991501645695,1.258269086573728,0.27045319642121046,0.11033939295518944,0.0324919770087741,0.7063402395828857,0.2314575121634635
176.883,0.9205255165764551,0.18791216435713934,3.9278600563292914,1.2588798979531572,0.2704713101352858,0.11027035344559243,0.03255159162120807,0.7063271210011572,0.23134623017926606
176.9234,0.9300276405585124,0.18812983752278425,3.9275200366823655,1.2580838728006125,0.2704477038756517,0.11036032751616402,0.03247390031984242,0.7063442174754099,0.2314912557328653
176.8343,0.9090712235584754,0.1876497712094436,3.9282699314977414,1.2598394629266474,0.27049976619578564,0.11016189460309637,0.03264524425428993,0.7063065121324416,0.23117140977183323
176.8869,0.9214428008222485,0.18793317736075352,3.9278272326505044,1.2588030539409063,0.2704690313131922,0.1102790390613159,0.03254409171835348,0.7063287714033746,0.23136023017082638
176.8666,0.9166682187223459,0.18782380198296666,3.9279980841067577,1.2592030368764708,0.27048089287434596,0.11023382931793459,0.032583129674237724,0.7063201808482427,0.2312873584198842
176.8004,0.9010979066527304,0.18746711971648897,3.9285552450133543,1.2605074147254447,0.2705195744185976,0.11008639655873054,0.03271043571756463,0.7062921663285512,0.231049717537501
