Temp,m2.0,m18.0,m27.0,m28.0,m31.0,m39.0,m41.0,m44.0,m57.0,m70.0
176.8481,1.2645183499364883,0.19758378898482448,0.14843189642299093,4.1481032939858835,0.05568628553450519,0.04079210467697833,0.06069668464663791,1.2698457997613524,0.007325183238521577,0.028477442252247482
176.8945,1.264553503674089,0.1977258653965595,0.14880545763350783,4.1504213932684735,0.0557290910027787,0.040828859000278744,0.060987706172580085,1.273745550068064,0.007305144943131004,0.02851494066627151
176.8788,1.2645416089827026,0.19767779212793374,0.1486790586894322,4.1496370363991515,0.05571460725597066,0.0408164227314034,0.060889235526949026,1.2724260224858384,0.007311925142217887,0.028502252625319427
176.7941,1.2644774382591082,0.19741844143668458,0.14799714846247558,4.145405506027695,0.05563646882573864,0.04074933024899943,0.06035799580179103,1.2653072972492314,0.007348503668501982,0.028433801856616096
176.7974,1.2644799384171703,0.19742854600907095,0.14802371639339618,4.145570370847363,0.055639513180163275,0.04075194424182041,0.06037869345342072,1.2655846501805286,0.00734707853111427,0.0284364687696825
176.8505,1.2645201682332607,0.19759113776474185,0.14845121855456944,4.148223195672914,0.05568849961045039,0.04079400576266631,0.06071173748418679,1.2700475109841154,0.007324146774966872,0.028479381825386688
176.9009,1.2645583524654822,0.19774546214300576,0.14885698331771713,4.150741131100556,0.055734995205299176,0.04083392856211329,0.06102784707271036,1.2742834466620945,0.007302381040318496,0.02852011286130932
176.9665,1.2646080525772625,0.19794632879407942,0.14938512158086148,4.154018443879391,0.05579551328113411,0.040885891570917265,0.061439291299042464,1.2797968867508924,0.007274051036490453,0.028573127860446693
176.9055,1.264561837534296,0.1977595473045139,0.14889401740324226,4.150970942667364,0.05573923885086077,0.04083757230968185,0.06105669834467852,1.2746700598390515,0.007300394485172028,0.02852383037649272
176.8099,1.2644894087128602,0.1974668209044737,0.14812435249536726,4.146194858800648,0.05565104482571109,0.04076184572977845,0.060457093648987,1.2666352294657415,0.007341680283433626,0.028446570713115658
176.8533,1.2645222895794952,0.197599711341312,0.14847376104141086,4.148363080974449,0.055691082699053096,0.040796223695968914,0.06072929912799352,1.2702828407440006,0.0073229375674864206,0.028481644660715705
176.9335,1.2645830509966411,0.19784528307021615,0.14911944227165774,4.152369795682723,0.055765069736887884,0.04085975164270794,0.06123231478274738,1.27702335743793,0.007288302410367362,0.02854645872978307
176.881,1.264543275754744,0.19768452850952462,0.14869677064337905,4.149746946278928,0.05571663682558706,0.040818165393284006,0.060903033961368536,1.272610924440034,0.007310975050626099,0.02850403056736366
176.8105,1.2644898632870534,0.19746865809945296,0.14812918302826183,4.146224834222405,0.05565159834469738,0.04076232100120045,0.06046085685837421,1.266685657271431,0.007341421167544966,0.028447055606400453
176.8207,1.2644975910483363,0.1974998904141016,0.14821130208747024,4.146734416392285,0.05566100816746439,0.040770400615374236,0.06052483141795628,1.2675429299681653,0.007337016197437555,0.02845529879224194
176.7429,1.2644386479279628,0.1972616674651148,0.14758494298880187,4.1428476033710435,0.055589235205574794,0.04070877375432316,0.06003686860075131,1.2610041244969974,0.007370614891001909,0.02839242429631376
176.7739,1.2644621342612734,0.1973565892057137,0.14783452052169044,4.144396333495188,0.05561783368653336,0.040733329444459204,0.06023130108575603,1.263609561124328,0.007357227236753903,0.028417477116028076
176.8874,1.2645481245461372,0.19770412525597086,0.14874829632758835,4.150066684111011,0.05572254102810756,0.040823234955118554,0.060943174861498584,1.2731488210340647,0.007308211147813603,0.02850920276240146
176.8942,1.2645532763869924,0.19772494679906988,0.14880304236706055,4.150406405557596,0.055728814243285574,0.040828621364567746,0.06098582456788671,1.273720336165221,0.007305274501075321,0.028514698219629122
176.8326,1.264506606769833,0.1975363281145251,0.14830710765654698,4.147328928923812,0.05567198629402592,0.04077982683191034,0.06059946840413578,1.2685430814476906,0.007331877065645558,0.028464915842390352
176.8189,1.264496227325757,0.1974943788291637,0.14819681048878652,4.146644490127013,0.05565934761050553,0.040768974801108304,0.060513541789794845,1.2673916465510953,0.007337793545103555,0.028453844112387584
176.8509,1.264520471282723,0.19759236256139473,0.14845443890983256,4.1482431792874195,0.0556888686231079,0.04079432261028096,0.06071424629044464,1.270081129521241,0.007323974031041097,0.028479705087576534
176.8443,1.2645154709665987,0.1975721534166221,0.1484013030479918,4.147913449648086,0.055682779914258684,0.04078909462463909,0.060672850987185674,1.2695264236586485,0.00732682430581648,0.028474371261443806
176.9281,1.2645789598289032,0.19782874831540215,0.14907596747560614,4.152100016886903,0.05576008806601124,0.04085547419991006,0.06119844589826263,1.2765695071867178,0.007290634453365405,0.028542094690219937
176.9268,1.2645779749181516,0.19782476772628027,0.14906550132100116,4.15203507013976,0.05575888877487422,0.0408544444451624,0.06119029227792372,1.2764602469410544,0.0072911958711242,0.028541044088102863
176.8664,1.2645322144493782,0.19763982343169412,0.14857922767627676,4.149017544349492,0.0557031678635872,0.04080660045534898,0.060811462532947,1.2713838478349047,0.007317280203917101,0.028492231497433695
176.914,1.264568277335365,0.19778557423338777,0.14896244995258257,4.151395594475597,0.05574708036983328,0.04084430532149333,0.06111001047766362,1.275384453752995,0.007296723676749189,0.028530699698027278
176.883,1.2645447910020544,0.197690652492789,0.14871287241969444,4.149846864351453,0.05571848188887471,0.040819749631357316,0.060915577992659335,1.2727790171256699,0.007310111330997182,0.02850564687831298
176.9234,1.264575398997724,0.19781435695473065,0.14903812830126495,4.151865209416467,0.05575575216728523,0.0408517512404378,0.061168967424729555,1.2761744893754763,0.007292664194493342,0.028538296359489037
176.8343,1.2645078947300468,0.19754153350029985,0.14832079416641508,4.147413859285459,0.05567355459782042,0.04078117343427265,0.060610130830732745,1.2686859602304779,0.007331142903961002,0.02846628970669727
176.8869,1.2645477457343095,0.19770259426015463,0.1487442708835094,4.150041704592879,0.05572207976228563,0.04082283889560023,0.060940038853675826,1.2731067978626545,0.007308427077720835,0.028508798684664133
176.8666,1.2645323659741092,0.1976404358300206,0.1485808378539084,4.149027536156744,0.05570335236991597,0.0408067588791563,0.06081271693607615,1.2714006571034684,0.0073171938319542005,0.028492393128528627
176.8004,1.264482211288136,0.19743773198396758,0.14804786905786924,4.145720247956151,0.05564228077509473,0.04075432059893033,0.060397509500356605,1.2658367892089792,0.007345782951670932,0.02843889323610644
176.889,1.2645493367439855,0.19770902444258237,0.14876117774864062,4.15014661856903,0.05572401707873767,0.04082450234557719,0.060953210086531096,1.273283295182571,0.0073075201721104766,0.028510495811160913
177.0114,1.2646420698793803,0.19808381221836618,0.14974660645914195,4.15626160460759,0.05583693495194186,0.04092145771566269,0.06172090480151704,1.2835705675433786,0.007254660530821563,0.028609414041258722
176.8458,1.2645166074020815,0.19757674640407036,0.14841337938022825,4.147988388202481,0.05568416371172441,0.04079028280319408,0.06068225901065372,1.2696524931728739,0.00732617651609481,0.0284755834946558
176.9231,1.2645751717106273,0.19781343835724113,0.1490357130348179,4.151850221705589,0.055755475407792104,0.04085151360472683,0.06116708582003616,1.2761492754726336,0.0072927937524376605,0.028538053912846664
176.9848,1.2646219170901523,0.19800236324094916,0.1495324528341473,4.1549326942430005,0.055812395610216115,0.040900387349287914,0.06155406918535178,1.2813349348244447,0.007266148001885978,0.028587917105632906
177.0193,1.2646480551062562,0.1981080019522607,0.14981020847558746,4.1566562809940635,0.05584422295192806,0.04092771545605217,0.06177045372511469,1.284234533651631,0.0072512488382874,0.028615798469508482
177.032,1.264657676926677,0.19814688924598994,0.14991245475519022,4.1572907607546,0.05585593910380468,0.04093777536781762,0.06185010832381033,1.2853019222054092,0.00724576421864384,0.02862606204403664
176.9611,1.2646039614095244,0.19792979403926542,0.14934164678480985,4.153748665083572,0.05579053161025743,0.04088161412811936,0.06140542241455771,1.2793430364996785,0.007276383079488496,0.028568763820883535
176.8494,1.26451933484724,0.19758776957394636,0.14844236257759613,4.148168240733025,0.055687484825642175,0.040793134431726,0.06070483826697681,1.2699550600070157,0.00732462182076278,0.02847849285436456
176.9185,1.2645716866418135,0.19779935319573289,0.1489986789492923,4.151620410138779,0.055751231762230485,0.04084786985715824,0.06113823454806755,1.2757626622956728,0.007294780307584152,0.028534336397663233
176.8734,1.2645375178149645,0.19766125737311974,0.1486355838933806,4.1493672576033305,0.055709625585093986,0.040812145288605495,0.06085536664246427,1.2719721722346247,0.0073142571852159305,0.02849788858575628
176.9646,1.2646066130923175,0.19794051100997817,0.1493698248933617,4.153923521710493,0.05579376047101084,0.04088438654474763,0.061427374469316336,1.2796371986995396,0.007274871570137911,0.028571592365044838
176.9394,1.2645875209762067,0.19786334882084627,0.14916694251178808,4.152664553996672,0.05577051267358646,0.04086442514502417,0.06126931967505467,1.27751923086055,0.007285754437462101,0.028551226847083548
176.8496,1.264519486371971,0.19758838197227285,0.14844397275522758,4.148178232540278,0.055687669331970946,0.04079329285553332,0.06070609267010596,1.2699718692755795,0.007324535448799879,0.028478654485459484
176.9133,1.2645677469988064,0.19778343083924527,0.14895681433087238,4.1513606231502145,0.05574643459768261,0.040843750838167686,0.06110562006671194,1.2753256213130246,0.0072970259786192945,0.02853013398919503
176.7969,1.2644795596053429,0.19742701501325471,0.14801969094931722,4.145545391329231,0.05563905191434135,0.04075154818230206,0.060375557445597965,1.2655426270091201,0.007347294461021502,0.028436064691945147
176.792,1.2644758472494324,0.19741201125425695,0.14798024159734458,4.145300592051545,0.0556345315092866,0.0407476667990225,0.06034482456893597,1.2651307999293167,0.007349410574112314,0.028432104730119347
176.7845,1.2644701650720185,0.19738904631701532,0.147919859936162,4.144925899279574,0.05562761252195794,0.04074172590624767,0.06029778445159617,1.2645004523581884,0.007352649522720704,0.028426043564059436
176.8007,1.2644824385752325,0.1974386505814572,0.14805028432431655,4.145735235667032,0.05564255753458788,0.04075455823464133,0.060399391105050215,1.2658620031118257,0.007345653393726586,0.02843913568274885
176.9141,1.2645683530977307,0.19778588043255102,0.1489632550413984,4.1514005903792235,0.055747172622997665,0.040844384533397005,0.06111063767922831,1.2753928583872778,0.007296680490767746,0.028530780513574747
176.8142,1.2644926664945775,0.1974799874684922,0.14815897131444533,4.146409682656578,0.05565501171177953,0.04076525184163604,0.06048406331626199,1.2669966287398555,0.007339823286231493,0.028450045781656677
176.7997,1.2644816809515773,0.19743558858982496,0.14804223343615885,4.145685276630767,0.055641635002944057,0.04075376611560466,0.06039311908940492,1.2657779567690073,0.007346085253541037,0.02843832752727418
