time-s,2buten1ol(crotyl alcohol) relative uncertainty,2butenalE(crotonaldehyde) relative uncertainty,2buteneE relative uncertainty,13butadiene relative uncertainty,acetaldehyde relative uncertainty,acetone relative uncertainty,diethylether relative uncertainty,ethanol relative uncertainty
5618.562,0.7646420299691064,0.057908384709801815,0.05431186748497743,0.035628982779858064,0.0557598661011629,0.09834316219101637,2.780616109864365,0.10369313697133632
5638.531,0.7069468829367686,0.06043214831007672,0.06409608384843893,0.03236021620211653,0.06662330665509089,0.0992833208031141,3.157327695723985,0.10231123987752662
5658.5,2.021279353854939,0.05848554271414774,0.06183369914370585,0.03507740322316207,0.05646923736050068,0.10362035946827346,2.2249377351002813,0.1113419495657752
