2butenalE(crotonaldehyde),2buteneE,13butadiene,acetone,diethylether,ethanol
0.0,0.0,0.0,2.4949500890376153,2.272672680274059,0.810853066831448
0.0,0.0,0.0,0.0,1.282168055433065,25.44338994405247
0.8896686036132055,4.41949856279436,100.0,0.0,0.0,0.0
0.0,60.94650531195329,0.1090173984750177,0.0,0.0,0.0
0.0,0.13233112683934098,0.0,32.016182031766924,0.2902719060173337,0.0
0.0,0.0,0.0,1.2220480302461407,99.27049298652143,0.0
100.0,0.0,0.0,0.0,0.0,0.0
9.958212279255568,0.0,0.0,0.0,0.0,0.0
